a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Audio_DSP.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Audio_DSP.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Audio_Service.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Audio_Service.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Bouncing_Balls.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Bouncing_Balls.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_CHC_Graphics.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_CHC_Graphics.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_CS4270_Audio_Codec.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_CS4270_Audio_Codec.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_CodeSymbols_Explained.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_CodeSymbols_Explained.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Complex.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Complex.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Edge_Detection.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Edge_Detection.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_FAT_File_System.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_FAT_File_System.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Graphics.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Graphics.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Hello_World.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Hello_World.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_MIDI.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_MIDI.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_MP3_Decoder.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_MP3_Decoder.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_OneWire.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_OneWire.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Uart_Serial_Port.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Uart_Serial_Port.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_Unique_MAC.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_Unique_MAC.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_XN_Cached_Sdram.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_XN_Cached_Sdram.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NB3000_chc_video.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NB3000_chc_video.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_CPU.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_CPU.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_CPU51.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_CPU51.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_FREQ_CNT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_FREQ_CNT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_I2C_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_I2C_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_JTAG_LOOP_CABLE.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_JTAG_LOOP_CABLE.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_PS2_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_PS2_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_RS232_TESTPLUG.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_RS232_TESTPLUG.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_RS_232.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_RS_232.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_RTC_ADDON.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_RTC_ADDON.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_SPEAKER_PWM.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_SPEAKER_PWM.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_SPI_MUX.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_SPI_MUX.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_TopLevel.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_TopLevel.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_UIO_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_UIO_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_VGA.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_VGA.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_Virtex_II_Pro_Rocket_IO.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_Virtex_II_Pro_Rocket_IO.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NBT_XDATA_MUX.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NBT_XDATA_MUX.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_AUDIO_OUT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_AUDIO_OUT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_BYTEBLASTER_INT.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_BYTEBLASTER_INT.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_ISE_INT.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_ISE_INT.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_LED_KEY.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_LED_KEY.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_PCIO.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_PCIO.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_PSU_CYCLONE.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_PSU_CYCLONE.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_PSU_SPARTAN.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_PSU_SPARTAN.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_SRAM.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_SRAM.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_TOP_CYCLONE.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_TOP_CYCLONE.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_TOP_SPARTAN.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_TOP_SPARTAN.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_USRIO.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_USRIO.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NEB_XTALOSC.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NEB_XTALOSC.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_CPU51.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_CPU51.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_FREQ_CNT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_FREQ_CNT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_I2C_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_I2C_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_PS2_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_PS2_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_RS_232.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_RS_232.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_SPEAKER_PWM.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_SPEAKER_PWM.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_SPI_MUX.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_SPI_MUX.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_TopLevel.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_TopLevel.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_UIO_INT.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_UIO_INT.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_VGA.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_VGA.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NMT_XDATA_MUX.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NMT_XDATA_MUX.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NiosII_LCD.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NiosII_LCD.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__NiosII_VGA.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/NiosII_VGA.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OMT_Cpu51.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OMT_Cpu51.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OMT_I2C_Int.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OMT_I2C_Int.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OMT_SFR_Ports.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OMT_SFR_Ports.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OMT_Speaker_Pwm.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OMT_Speaker_Pwm.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OnboardMemoryTester.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OnboardMemoryTester.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__OneWire.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/OneWire.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Oscillator.schdoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Oscillator.schdoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PCF2123_RTC.schdoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PCF2123_RTC.schdoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PPC405_RAM.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PPC405_RAM.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PROCESSOR_MEMORIES.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PROCESSOR_MEMORIES.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PS2_Echo.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PS2_Echo.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PS2_INT.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PS2_INT.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PS2_keyboard_mouse.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PS2_keyboard_mouse.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Pointer.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Pointer.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PortSplitters.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PortSplitters.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PortSwitcherFPGA1C_Evalboard.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PortSwitcherFPGA1C_Evalboard.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PortsSplitter.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PortsSplitter.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PowerPC_AMCC_PPC405CR_Flash_Recorder.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PowerPC_AMCC_PPC405CR_Flash_Recorder.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PowerPC_AMCC_PPC405CR_LCD.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PowerPC_AMCC_PPC405CR_LCD.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__PowerPC_AMCC_PPC405CR_VGA.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/PowerPC_AMCC_PPC405CR_VGA.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Processor.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Processor.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Pwm.schdoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Pwm.schdoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__RS_232.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/RS_232.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__ReceiveController.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/ReceiveController.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Resistor.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Resistor.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SFR_PORTS.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SFR_PORTS.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SHIFTER.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SHIFTER.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SI_Main.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SI_Main.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SL_Config_2E.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SL_Config_2E.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SL_FPGA_Auto_2E.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SL_FPGA_Auto_2E.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SL_LCD_SW_LED_2E.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SL_LCD_SW_LED_2E.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SL_Power.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SL_Power.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SMS.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SMS.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SPI.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SPI.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SPI_Arbiter.schdoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SPI_Arbiter.schdoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SW_Assignments.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SW_Assignments.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Sample_Int.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Sample_Int.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Sample_Seqencer.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Sample_Seqencer.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__ScaleMaker.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/ScaleMaker.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Scrolling_LEDs.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Scrolling_LEDs.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SegmentDriver.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SegmentDriver.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Sheet1.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Sheet1.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SigmaDelta.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SigmaDelta.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Simple.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Simple.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SimpleFPGA_SI_Demo.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SimpleFPGA_SI_Demo.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Simple_Counter.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Simple_Counter.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Snd2Light.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Snd2Light.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SoundDAC.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SoundDAC.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SoundGen.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SoundGen.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SoundGenerator.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SoundGenerator.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__SoundRateGenerator.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/SoundRateGenerator.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Spinning_3D_Cube.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Spinning_3D_Cube.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__Splitter.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/Splitter.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__State.schdoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/State.schdoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TBarLedWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TBarLedWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TCP_IP_Networking.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TCP_IP_Networking.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TColour2to3.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TColour2to3.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TColourBar.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TColourBar.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TConsoleWindow.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TConsoleWindow.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TControl.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TControl.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TControlWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TControlWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TDesktop.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TDesktop.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TDigitalClock.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TDigitalClock.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TDisplay.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TDisplay.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TFT_LEDs_TOP.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TFT_LEDs_TOP.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TFT_TOUCH.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TFT_TOUCH.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TFillChecker.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TFillChecker.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TFillNoise.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TFillNoise.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TFillWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TFillWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TKeyboard.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TKeyboard.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TLCDDisplay.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TLCDDisplay.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TLayerManager.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TLayerManager.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TLevelMeterWindow.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TLevelMeterWindow.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TLogicWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TLogicWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TMR3_Dual_Timer.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TMR3_Dual_Timer.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TMouse.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TMouse.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TMouseCursor.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TMouseCursor.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TMouseEvent.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TMouseEvent.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TNoiseWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TNoiseWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TOP_SHEET.SCHDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TOP_SHEET.SCHDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TPaletteWindow.schDOC	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TPaletteWindow.schDOC	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TPriiorityEncoder.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TPriiorityEncoder.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TRange.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TRange.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSK3000A_MOD_Player_Altera.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSK3000A_MOD_Player_Altera.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSK3000A_MOD_Player_Xilinx.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSK3000A_MOD_Player_Xilinx.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSK3000_Load_From_Flash.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSK3000_Load_From_Flash.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSK3000_Trace.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSK3000_Trace.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSK51.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSK51.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSevenSegmentDisplay.SchDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSevenSegmentDisplay.SchDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSynth.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSynth.schDoc	master
a3ng7n_Altium-Schematic-Parser__tests_altium_crap__TSystemTimers.schDoc	a3ng7n/Altium-Schematic-Parser	tests/altium_crap/TSystemTimers.schDoc	master
